cod,mpio_name,ADO|EU/LWAL+DNO/H:1,ADO|EU/LWAL+DNO/H:2,CR+PC/LWAL+DUL/H:1,CR+PC/LWAL+DUL/H:2,CR/LFINF+DUL/H:3,CR/LFINF+DUL/H:4,CR/LFINF+DUL/H:5,"CR/LFINF+DUL/H:6,10",CR/LWAL+DUL/H:1,CR/LWAL+DUL/H:2,MATO/LN,MCF/LWAL+DUL/H:1,MCF/LWAL+DUL/H:2,MCF/LWAL+DUL/H:3,MR/LWAL+DUL/H:2,MR/LWAL+DUL/H:3,MUR+ST/LWAL+DNO/H:1,MUR+ST/LWAL+DNO/H:2,MUR/LWAL+DNO/H:1,MUR/LWAL+DNO/H:2,MUR/LWAL+DNO/H:3,UNK,W+WO/LN+DNO/H:1,W+WO/LN+DNO/H:2,CR/LWAL+DUL/H:3,CR/LWAL+DUL/H:4,CR/LWAL+DUL/H:5,MR/LWAL+DUL/H:4,MR/LWAL+DUL/H:5,MR/LWAL+DUL/H:6,CR/LFINF+DUH/H:3,CR/LFINF+DUH/H:4,CR/LFINF+DUH/H:5,"CR/LFINF+DUH/H:6,10",CR/LWAL+DUH/H:1,CR/LWAL+DUH/H:2,CR/LWAL+DUH/H:3,CR/LWAL+DUH/H:4,CR/LWAL+DUH/H:5,MCF/LWAL+DUH/H:1,MCF/LWAL+DUH/H:2,MCF/LWAL+DUH/H:3,MR/LWAL+DUH/H:2,MR/LWAL+DUH/H:3,MR/LWAL+DUH/H:4,MR/LWAL+DUH/H:5,MR/LWAL+DUH/H:6,CR/LFINF+DUM/H:3,CR/LFINF+DUM/H:4,CR/LFINF+DUM/H:5,"CR/LFINF+DUM/H:6,10",CR/LWAL+DUM/H:1,CR/LWAL+DUM/H:2,CR/LWAL+DUM/H:3,CR/LWAL+DUM/H:4,CR/LWAL+DUM/H:5,"CR/LWAL+DUM/H:6,10",MCF/LWAL+DUM/H:1,MCF/LWAL+DUM/H:2,MCF/LWAL+DUM/H:3,MR/LWAL+DUM/H:2,MR/LWAL+DUM/H:3,MR/LWAL+DUM/H:4,MR/LWAL+DUM/H:5,MR/LWAL+DUM/H:6,"CR/LWAL+DUH/H:6,10","CR/LWAL+DUL/H:6,10"
44035,Albania,193,28,16,5,0,0,0,0,3,1,165,123,53,0,0,0,84,39,1794,759,0,127,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44078,Barrancas,96,7,15,5,0,0,0,0,6,3,92,107,45,0,0,0,88,33,1507,607,0,472,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44090,Dibulla,26,3,61,23,51,21,13,0,1,0,316,337,145,0,0,0,68,18,2225,897,0,557,202,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44098,Distraccion,407,42,11,4,0,0,0,0,4,2,40,76,32,0,0,0,58,25,1104,459,0,272,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44110,El Molino,90,12,1,0,0,0,0,0,1,0,0,46,20,0,0,0,41,17,752,311,0,149,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44279,Fonseca,505,71,42,5,89,37,22,0,26,6,246,746,324,0,0,0,87,31,4309,1804,0,903,92,0,19,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44378,Hatonuevo,412,15,26,6,0,0,0,0,20,10,23,142,59,0,0,0,92,33,1535,614,0,566,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44420,La Jagua del Pilar,60,9,0,0,0,0,0,0,0,0,5,15,7,0,0,0,13,6,244,102,0,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44430,Maicao,98,7,227,90,530,353,177,0,0,0,1089,345,136,12,0,0,149,51,6238,2353,239,1737,161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,88,44,0,36,16,77,52,26,0,1617,629,64,0,0,0,0,0,0,0
44560,Manaure,65,2,19,8,0,0,0,0,3,2,63,60,25,0,0,0,60,19,903,348,0,482,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44650,San Juan del Cesar,473,106,17,4,209,139,70,0,0,0,102,207,80,8,0,0,107,33,4110,1531,161,1418,135,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,35,18,0,5,2,11,7,4,0,1055,409,43,0,0,0,0,0,0,0
44847,Uribia,33,2,21,3,0,0,0,0,4,2,87,52,22,0,0,0,43,15,695,275,0,950,51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44855,Urumita,136,27,0,0,0,0,0,0,5,2,2,79,34,0,0,0,53,25,1071,454,0,85,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44874,Villanueva,254,38,1,0,14,6,3,0,58,15,32,455,205,0,0,0,41,15,1965,825,0,206,29,0,44,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47001,Santa Marta,56,7,136,52,0,3359,3359,2879,0,0,722,4821,1735,337,0,0,676,245,36907,12915,2583,14036,1509,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,630,540,240,72,24,673,673,577,10286,3674,735,46,46,210,210,180,0,0
47030,Algarrobo,198,21,2,1,0,0,0,0,0,0,15,93,40,0,0,0,101,40,1657,673,0,386,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47053,Aracataca,32,2,8,3,74,31,18,0,33,8,68,630,276,0,0,0,95,30,3589,1476,0,336,188,1,25,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47058,Ariguani,248,14,34,14,19,8,5,0,6,2,79,371,160,0,0,0,121,19,2572,962,0,535,371,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47161,Cerro San Antonio,45,1,3,1,0,0,0,0,5,2,78,60,25,0,0,0,86,18,968,329,0,163,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47170,Chivolo,126,4,7,2,0,0,0,0,13,7,44,120,50,0,0,0,140,34,1708,609,0,431,182,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47189,Cienaga,29,2,260,110,325,217,109,0,0,0,703,491,191,20,0,0,394,74,10304,3608,387,1968,609,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,54,27,0,19,8,40,27,13,0,2488,963,103,0,0,0,0,0,0,0
47205,Concordia,169,5,2,1,0,0,0,0,0,0,72,71,31,0,0,0,100,25,1306,472,0,362,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47245,El Banco,715,34,18,3,173,115,58,0,0,0,415,173,67,7,0,0,332,33,4638,1386,147,1248,602,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,29,14,0,3,1,6,4,2,0,954,370,39,0,0,0,0,0,0,0
47258,El Pinon,443,34,16,7,0,0,0,0,1,0,95,94,40,0,0,0,168,39,1919,667,0,545,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47268,El Reten,28,1,19,1,0,0,0,0,0,0,69,93,40,0,0,0,108,39,1679,667,0,274,86,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47288,Fundacion,44,5,164,69,372,248,124,0,0,0,104,319,124,12,0,0,154,46,5931,2204,230,1968,183,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,62,31,0,14,6,31,20,10,0,1520,590,61,0,0,0,0,0,0,0
47318,Guamal,738,94,3,0,0,0,0,0,6,3,72,96,41,0,0,0,103,33,1492,574,0,373,139,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47460,Nueva Granada,400,26,47,2,0,0,0,0,5,2,65,65,27,0,0,0,123,22,1214,386,0,312,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47541,Pedraza,176,2,0,0,0,0,0,0,0,0,44,41,17,0,0,0,81,15,833,269,0,195,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47545,Pijino del Carmen,205,14,6,0,0,0,0,0,1,1,71,34,15,0,0,0,62,13,677,229,0,235,172,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47551,Pivijay,674,122,3,1,23,10,6,0,1,0,32,548,235,0,0,0,128,32,3731,1491,0,1060,73,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47555,Plato,1499,124,15,2,154,103,51,0,0,0,198,181,71,7,0,0,170,26,3798,1290,137,823,511,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,26,13,0,12,5,25,17,8,0,888,344,37,0,0,0,0,0,0,0
47570,Puebloviejo,30,3,4,1,41,17,10,0,1,0,91,331,142,0,0,0,109,18,2366,886,0,146,269,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47605,Remolino,123,2,6,2,0,0,0,0,0,0,40,52,22,0,0,0,73,22,992,376,0,256,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47660,Sabanas de San Angel,353,20,1,0,0,0,0,0,1,1,12,40,17,0,0,0,60,16,745,269,0,254,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47675,Salamina,44,4,0,0,0,0,0,0,0,0,24,70,30,0,0,0,106,28,1341,489,0,269,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47692,San Sebastian de Buenavista,409,37,74,23,0,0,0,0,1,0,31,56,24,0,0,0,132,23,1269,396,0,412,151,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47703,San Zenon,259,29,0,0,0,0,0,0,0,0,4,45,19,0,0,0,87,20,963,332,0,225,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47707,Santa Ana,168,17,30,13,0,0,0,0,1,1,36,103,44,0,0,0,156,39,1940,698,0,319,80,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47720,Santa Barbara de Pinto,322,52,37,15,0,0,0,0,0,0,6,28,12,0,0,0,41,12,542,204,0,277,70,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47745,Sitionuevo,3,0,1,0,57,24,14,0,1,0,71,267,114,0,0,0,156,16,2182,721,0,206,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47798,Tenerife,261,12,16,1,0,0,0,0,0,0,98,61,26,0,0,0,100,25,1208,430,0,248,96,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47960,Zapayan,160,22,0,0,0,0,0,0,1,0,44,30,13,0,0,0,54,11,596,201,0,146,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47980,Zona Bananera,256,16,18,2,210,140,70,0,0,0,675,232,90,9,0,0,226,52,5362,1889,201,983,703,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,35,17,0,16,7,34,23,11,0,1301,504,54,0,0,0,0,0,0,0
50001,Villavicencio,66,23,300,120,0,3366,3366,2885,0,0,655,6227,4992,1234,0,0,566,237,28298,22345,5586,20132,1000,13,0,0,0,0,0,0,0,631,631,541,221,166,55,775,775,8549,6839,1710,66,66,210,210,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0
50006,Acacias,6,2,25,10,0,529,530,0,0,0,71,691,553,138,0,0,68,25,5006,3948,987,3132,74,1,0,0,0,0,0,0,0,132,132,0,17,13,3,50,50,1412,1129,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50110,Barranca de Upia,5,1,5,2,0,0,0,0,1,1,34,39,17,0,0,0,32,13,602,249,0,147,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50124,Cabuyaro,5,1,6,2,0,0,0,0,0,0,37,34,15,0,0,0,28,12,540,227,0,243,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50150,Castilla la Nueva,1,0,15,6,0,0,0,0,1,0,53,84,36,0,0,0,43,21,1130,483,0,187,96,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50223,Cubarral,1,0,3,1,0,0,0,0,3,1,3,59,25,0,0,0,29,14,740,314,0,256,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50226,Cumaral,4,2,12,5,0,0,0,0,4,2,50,199,85,0,0,0,100,46,2554,1080,0,645,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50245,El Calvario,39,12,4,2,0,0,0,0,0,0,0,8,3,0,0,0,5,2,98,41,0,72,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50251,El Castillo,0,0,1,0,0,0,0,0,1,0,47,43,18,0,0,0,38,17,700,293,0,247,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50270,El Dorado,1,1,1,1,0,0,0,0,1,1,0,23,10,0,0,0,12,6,292,123,0,92,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50287,Fuente de Oro,6,1,5,2,0,0,0,0,4,2,78,93,39,0,0,0,66,28,1306,540,0,393,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50313,Granada,9,2,117,46,0,521,521,0,0,0,300,606,485,121,0,0,112,39,4658,3617,904,3911,168,7,0,0,0,0,0,0,0,130,130,0,11,9,2,32,32,1294,1035,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50318,Guamal,0,0,6,3,0,0,0,0,2,1,13,105,45,0,0,0,55,27,1400,597,0,242,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50325,Mapiripan,2,0,3,1,0,0,0,0,1,1,18,14,6,0,0,0,9,3,169,69,0,88,324,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50330,Mesetas,2,0,2,1,0,0,0,0,0,0,4,42,18,0,0,0,37,17,692,290,0,228,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50350,La Macarena,1,1,6,1,0,0,0,0,1,0,10,34,15,0,0,0,30,13,557,232,0,631,660,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50370,Uribe,2,1,1,1,0,0,0,0,1,1,0,17,7,0,0,0,13,5,233,94,0,210,312,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50400,Lejanias,1,0,1,1,0,0,0,0,1,1,2,48,21,0,0,0,35,17,716,303,0,84,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50450,Puerto Concordia,0,0,2,1,0,0,0,0,7,4,6,34,14,0,0,0,16,7,287,118,0,86,227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50568,Puerto Gaitan,8,4,71,31,74,31,18,0,8,2,198,325,141,0,0,0,25,8,1841,774,0,703,412,7,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50573,Puerto Lopez,6,1,44,16,61,25,15,0,6,2,193,507,219,0,0,0,63,16,3054,1256,0,1152,92,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50577,Puerto Lleras,5,0,1,1,0,0,0,0,2,1,40,41,18,0,0,0,33,14,594,244,0,377,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50590,Puerto Rico,2,0,5,2,0,0,0,0,1,0,41,53,23,0,0,0,49,18,849,342,0,325,158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50606,Restrepo,45,20,25,11,0,0,0,0,25,13,8,168,70,0,0,0,55,27,1455,620,0,383,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50680,San Carlos de Guaroa,4,1,4,2,0,0,0,0,1,1,94,99,42,0,0,0,75,32,1502,627,0,409,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50683,San Juan de Arama,6,1,3,1,0,0,0,0,1,0,24,46,20,0,0,0,41,17,742,304,0,318,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50686,San Juanito,35,14,1,0,0,0,0,0,2,1,0,8,4,0,0,0,3,1,68,29,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50689,San Martin,10,3,9,4,0,0,0,0,6,3,284,221,94,0,0,0,138,62,3064,1289,0,1046,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50711,Vistahermosa,5,1,21,7,0,0,0,0,3,1,95,92,39,0,0,0,74,26,1343,539,0,971,524,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52001,Pasto,1439,402,168,69,0,3777,3777,3237,0,0,53,3129,2509,621,0,0,394,131,14482,11161,2790,6015,481,7,0,0,0,0,0,0,0,708,708,607,109,82,27,381,381,4248,3399,850,64,64,236,236,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0
52019,Alban,218,39,1,0,0,0,0,0,0,0,1,13,6,0,0,0,13,5,212,84,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52022,Aldana,47,13,0,0,0,0,0,0,1,0,0,17,8,0,0,0,12,4,232,94,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52036,Ancuya,34,10,0,0,0,0,0,0,0,0,0,22,10,0,0,0,13,6,307,128,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52051,Arboleda,87,27,1,0,0,0,0,0,1,0,1,11,5,0,0,0,7,3,145,60,0,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52079,Barbacoas,2,0,10,2,0,0,0,0,20,10,13,111,46,0,0,0,48,19,916,375,0,138,944,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52083,Belen,79,23,1,0,0,0,0,0,1,0,0,26,11,0,0,0,23,8,398,159,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52110,Buesaco,313,102,23,10,0,0,0,0,1,0,0,35,15,0,0,0,23,9,484,200,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52203,Colon,92,24,0,0,0,0,0,0,1,0,2,14,6,0,0,0,8,4,183,78,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52207,Consaca,148,35,4,1,0,0,0,0,1,1,0,20,9,0,0,0,15,6,279,114,0,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52210,Contadero,202,34,0,0,0,0,0,0,0,0,0,6,3,0,0,0,8,2,103,39,0,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52215,Cordoba,369,72,1,1,0,0,0,0,0,0,2,20,9,0,0,0,26,7,361,134,0,79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52224,Cuaspud,158,37,2,1,0,0,0,0,1,0,0,12,5,0,0,0,13,3,186,69,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52227,Cumbal,57,9,2,0,0,0,0,0,1,1,0,84,36,0,0,0,78,29,1365,552,0,269,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52233,Cumbitara,51,17,3,2,0,0,0,0,1,1,2,27,12,0,0,0,19,8,387,162,0,207,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
